time;anion_self;anion_self_std;cation_self;cation_self_std;anion_cross;anion_cross_std;cation_cross;cation_cross_std;anion_cation;anion_cation_std;total_eh;total_eh_std
   5835.00000000;   1514.31673680;     15.95147323;   2535.79520140;     18.28019297;  -1232.20518740;     70.97015690;   -744.34274780;    462.03110979;   1421.81493420;    358.49329934;   3495.37893660;    881.31708656
   5836.00000000;   1514.56231780;     15.95486004;   2536.21928920;     18.28808744;  -1232.40093220;     70.98680952;   -744.45036680;    462.12741019;   1422.06610440;    358.56776698;   3495.99641260;    881.50015831
   5837.00000000;   1514.80768000;     15.95885111;   2536.64346020;     18.29326087;  -1232.59157440;     71.00624940;   -744.52705820;    462.23475575;   1422.34188740;    358.65176832;   3496.67439480;    881.70666604
   5838.00000000;   1515.05309840;     15.96293599;   2537.06695220;     18.29880133;  -1232.79039660;     71.02094455;   -744.65465280;    462.33157592;   1422.57673060;    358.72736013;   3497.25173220;    881.89250130
   5839.00000000;   1515.29921620;     15.96798560;   2537.49109340;     18.30418127;  -1232.98621460;     71.03612797;   -744.75938100;    462.43815134;   1422.83023640;    358.81104914;   3497.87494980;    882.09824283
   5840.00000000;   1515.54616640;     15.97111415;   2537.91482740;     18.31170745;  -1233.18328160;     71.04713561;   -744.86635040;    462.50012065;   1423.08164360;    358.85987712;   3498.49300560;    882.21828069
   5841.00000000;   1515.79110960;     15.97397339;   2538.33849560;     18.31819436;  -1233.37969000;     71.06144441;   -744.98181680;    462.59349393;   1423.32625320;    358.93112793;   3499.09435160;    882.39344109
   5842.00000000;   1516.03602100;     15.97619125;   2538.76243980;     18.32563379;  -1233.57687620;     71.07848181;   -745.10269900;    462.69471651;   1423.56678320;    359.00874284;   3499.68566860;    882.58425178
   5843.00000000;   1516.27990960;     15.98002467;   2539.18584640;     18.33494781;  -1233.76859100;     71.09581076;   -745.19479740;    462.80594585;   1423.82973220;    359.09483556;   3500.33209940;    882.79589995
   5844.00000000;   1516.52657220;     15.98284097;   2539.60887920;     18.34097158;  -1233.96751740;     71.10930057;   -745.31469460;    462.89861812;   1424.07031980;    359.16702786;   3500.92355980;    882.97337799
   5845.00000000;   1516.77134140;     15.98488487;   2540.03126480;     18.34927478;  -1234.16070100;     71.12181873;   -745.40950140;    462.98216987;   1424.33030780;    359.23316687;   3501.56271160;    883.13597447
   5846.00000000;   1517.01683460;     15.98872098;   2540.45503320;     18.35740494;  -1234.35967700;     71.13401668;   -745.53788480;    463.05991560;   1424.56474620;    359.29519893;   3502.13905200;    883.28847313
   5847.00000000;   1517.26236940;     15.99208365;   2540.87906340;     18.36376819;  -1234.55910780;     71.15106955;   -745.66914340;    463.16935273;   1424.79710880;    359.38290765;   3502.71029100;    883.50409614
   5848.00000000;   1517.50585400;     15.99994219;   2541.30409020;     18.36797340;  -1234.75552140;     71.16895694;   -745.79526360;    463.27792194;   1425.03434040;    359.47015759;   3503.29349920;    883.71859182
   5849.00000000;   1517.75098760;     16.00361713;   2541.72744720;     18.37429968;  -1234.95318080;     71.18625496;   -745.91715280;    463.38510520;   1425.27360540;    359.55465049;   3503.88170680;    883.92630956
   5850.00000000;   1517.99948900;     16.00780554;   2542.15378920;     18.38198917;  -1235.15696120;     71.20321404;   -746.05951060;    463.48785035;   1425.49899440;    359.63414160;   3504.43580120;    884.12172971
   5851.00000000;   1518.24513580;     16.01138163;   2542.57637320;     18.38712146;  -1235.35432180;     71.22195065;   -746.17546780;    463.60219434;   1425.74235280;    359.72263427;   3505.03407180;    884.33927918
   5852.00000000;   1518.49061120;     16.01328193;   2542.99803220;     18.39626680;  -1235.54958020;     71.24031057;   -746.27824080;    463.71295221;   1425.99544180;    359.80641825;   3505.65626440;    884.54525115
   5853.00000000;   1518.73626960;     16.01615346;   2543.42095520;     18.40398267;  -1235.74876660;     71.26014654;   -746.40605820;    463.82364624;   1426.22965660;    359.89266476;   3506.23205680;    884.75728035
   5854.00000000;   1518.98368720;     16.01678038;   2543.84514940;     18.40845820;  -1235.94572040;     71.27389978;   -746.50979880;    463.91088018;   1426.48398920;    359.96183283;   3506.85730620;    884.92732599
   5855.00000000;   1519.23020740;     16.01846234;   2544.26772120;     18.41558051;  -1236.14616260;     71.29149128;   -746.63976660;    464.02951291;   1426.71621860;    360.05573983;   3507.42821780;    885.15818626
   5856.00000000;   1519.47481540;     16.01953849;   2544.69146620;     18.42014671;  -1236.34276080;     71.30963856;   -746.75864000;    464.15158749;   1426.95818440;    360.15233898;   3508.02306540;    885.39566609
   5857.00000000;   1519.71960920;     16.02074528;   2545.11408100;     18.42412542;  -1236.53929160;     71.32252480;   -746.87477440;    464.25592623;   1427.20142660;    360.23658803;   3508.62105100;    885.60278195
   5858.00000000;   1519.96484240;     16.02550792;   2545.53649240;     18.42798074;  -1236.73782860;     71.33735791;   -747.00065840;    464.36448808;   1427.43677060;    360.32437536;   3509.19961900;    885.81859829
   5859.00000000;   1520.21007760;     16.02880012;   2545.95972760;     18.43667143;  -1236.93219900;     71.35108697;   -747.10089320;    464.46333799;   1427.69312420;    360.39948300;   3509.82983700;    886.00324225
   5860.00000000;   1520.45792440;     16.03104411;   2546.38484700;     18.44493177;  -1237.13363000;     71.36585070;   -747.23126640;    464.55822201;   1427.92705440;    360.47243877;   3510.40492920;    886.18259608
   5861.00000000;   1520.70533660;     16.03492367;   2546.80855100;     18.45397995;  -1237.34011520;     71.38452259;   -747.39507500;    464.67412322;   1428.13332460;    360.56058272;   3510.91202240;    886.39929102
   5862.00000000;   1520.95281980;     16.03850460;   2547.23467560;     18.46154446;  -1237.54035360;     71.40669476;   -747.52118600;    464.79513007;   1428.37143340;    360.65281440;   3511.49738940;    886.62603152
   5863.00000000;   1521.19915140;     16.04191277;   2547.65721400;     18.46850111;  -1237.73705760;     71.42472628;   -747.62857820;    464.89853119;   1428.62155400;    360.73040549;   3512.11228400;    886.81678170
   5864.00000000;   1521.44489500;     16.04774896;   2548.07977940;     18.47335274;  -1237.93725160;     71.44156213;   -747.76189600;    464.99637246;   1428.85111920;    360.80757137;   3512.67664580;    887.00648500
   5865.00000000;   1521.68835840;     16.05259739;   2548.50052780;     18.47784406;  -1238.13657600;     71.45809787;   -747.90235180;    465.11700386;   1429.07357740;    360.90435369;   3513.22353600;    887.24441518
   5866.00000000;   1521.93046900;     16.05788472;   2548.92171620;     18.48153973;  -1238.33444920;     71.47412884;   -748.04262720;    465.22630911;   1429.29652880;    360.99266455;   3513.77163780;    887.46151801
   5867.00000000;   1522.17509280;     16.05887721;   2549.34428020;     18.48722224;  -1238.52986920;     71.48442440;   -748.15273740;    465.32408290;   1429.54451240;    361.07254296;   3514.38127920;    887.65789031
   5868.00000000;   1522.41834460;     16.06201606;   2549.76455820;     18.49004285;  -1238.72986780;     71.49499134;   -748.29835160;    465.42403119;   1429.76250280;    361.15249427;   3514.91718620;    887.85444148
   5869.00000000;   1522.66302200;     16.06668999;   2550.18735680;     18.49702766;  -1238.92910840;     71.51225351;   -748.43261560;    465.54135638;   1429.99150160;    361.24594895;   3515.48015600;    888.08418966
   5870.00000000;   1522.90769020;     16.06915944;   2550.61158280;     18.50452111;  -1239.13094060;     71.53348373;   -748.58482980;    465.67744645;   1430.20739020;    361.35229646;   3516.01089340;    888.34563346
   5871.00000000;   1523.15225880;     16.07154103;   2551.03686360;     18.51122678;  -1239.32982720;     71.55902885;   -748.72002060;    465.81430511;   1430.43762420;    361.45792267;   3516.57689900;    888.60530321
   5872.00000000;   1523.39736460;     16.07426021;   2551.46110620;     18.51607784;  -1239.53135300;     71.57950927;   -748.86752660;    465.93634249;   1430.65726160;    361.55286542;   3517.11685260;    888.83870924
   5873.00000000;   1523.64136960;     16.07811355;   2551.88640640;     18.52266700;  -1239.72845700;     71.60626617;   -748.99499700;    466.08500848;   1430.89363900;    361.66681113;   3517.69796120;    889.11883470
   5874.00000000;   1523.88602380;     16.08028379;   2552.30832240;     18.52974972;  -1239.92635700;     71.62439122;   -749.12002100;    466.20711214;   1431.12927360;    361.76017575;   3518.27724180;    889.34836122
   5875.00000000;   1524.13193400;     16.08109725;   2552.73047900;     18.53490881;  -1240.12731600;     71.64688525;   -749.25672940;    466.34135163;   1431.35582340;    361.86440558;   3518.83419140;    889.60459832
   5876.00000000;   1524.37586880;     16.08496049;   2553.15343200;     18.54085448;  -1240.32556460;     71.67097818;   -749.38956740;    466.49957189;   1431.58607780;    361.98794240;   3519.40024660;    889.90830049
   5877.00000000;   1524.61942360;     16.08823997;   2553.57695260;     18.54954085;  -1240.52062560;     71.68984095;   -749.50514060;    466.63743345;   1431.83048340;    362.09455093;   3520.00109340;    890.17038393
   5878.00000000;   1524.86272140;     16.09278205;   2553.99891380;     18.55683982;  -1240.71747800;     71.71122174;   -749.63216340;    466.78917833;   1432.06456580;    362.21363923;   3520.57656000;    890.46315027
   5879.00000000;   1525.10776960;     16.09887572;   2554.42017800;     18.56255596;  -1240.91729960;     71.73304359;   -749.76623900;    466.93057951;   1432.29249980;    362.32409290;   3521.13690820;    890.73468847
   5880.00000000;   1525.35219580;     16.10484438;   2554.84229120;     18.57115826;  -1241.11662480;     71.75201902;   -749.90195200;    467.05085724;   1432.51980400;    362.41753931;   3521.69571380;    890.96441526
   5881.00000000;   1525.59840360;     16.10778901;   2555.26548760;     18.57796749;  -1241.31826020;     71.77659376;   -750.04211440;    467.19561036;   1432.74444200;    362.53250832;   3522.24795860;    891.24705497
   5882.00000000;   1525.84404880;     16.11114504;   2555.68821400;     18.58461543;  -1241.51938300;     71.79934958;   -750.18210580;    467.33859825;   1432.96883560;    362.64558808;   3522.79960980;    891.52504968
   5883.00000000;   1526.08755120;     16.11379315;   2556.11044660;     18.59007454;  -1241.71835980;     71.82027090;   -750.32159540;    467.48416040;   1433.19323920;    362.76177545;   3523.35128160;    891.81068247
   5884.00000000;   1526.33012480;     16.11719398;   2556.53002040;     18.59406568;  -1241.91219680;     71.84672073;   -750.43167760;    467.65879426;   1433.43886980;    362.89890304;   3523.95514060;    892.14779531
   5885.00000000;   1526.57193440;     16.12262506;   2556.95053980;     18.59784541;  -1242.10974620;     71.86646070;   -750.57113760;    467.79519692;   1433.66193720;    363.00644142;   3524.50352780;    892.41216815
   5886.00000000;   1526.81324420;     16.12609861;   2557.36946780;     18.60166509;  -1242.30682800;     71.87915102;   -750.70920860;    467.89289893;   1433.88484280;    363.08348740;   3525.05151840;    892.60157661
   5887.00000000;   1527.05831880;     16.12672096;   2557.79171360;     18.60646560;  -1242.50464840;     71.89902698;   -750.83138580;    468.01866188;   1434.12299840;    363.18242677;   3525.63699700;    892.84480858
   5888.00000000;   1527.30398520;     16.12897047;   2558.21588780;     18.61292960;  -1242.70448220;     71.91698543;   -750.96451500;    468.13104397;   1434.35399080;    363.26975252;   3526.20486660;    893.05948854
   5889.00000000;   1527.54559480;     16.13032558;   2558.63814960;     18.62073254;  -1242.89748020;     71.93790395;   -751.07808340;    468.26919192;   1434.59898880;    363.37633504;   3526.80716980;    893.32151099
   5890.00000000;   1527.79037240;     16.13150191;   2559.06010780;     18.62618120;  -1243.09451680;     71.95601454;   -751.19687580;    468.38828470;   1434.83960080;    363.46981760;   3527.39868880;    893.55132476
   5891.00000000;   1528.03337160;     16.13756317;   2559.48131420;     18.63270441;  -1243.28762100;     71.97383910;   -751.30124240;    468.52148174;   1435.09106560;    363.57788091;   3528.01688820;    893.81698606
   5892.00000000;   1528.27742240;     16.14333742;   2559.90342240;     18.63979858;  -1243.48459560;     71.99458513;   -751.42441100;    468.64421069;   1435.32832380;    363.67370804;   3528.60016200;    894.05256701
   5893.00000000;   1528.51991100;     16.14819750;   2560.32427280;     18.64386428;  -1243.68060400;     72.01921827;   -751.55010400;    468.79742425;   1435.56257960;    363.79467129;   3529.17605480;    894.34994219
   5894.00000000;   1528.76242820;     16.15315630;   2560.74474020;     18.64863372;  -1243.87213560;     72.04050764;   -751.64680640;    468.93234734;   1435.81954200;    363.90025445;   3529.80776840;    894.60950708
   5895.00000000;   1529.00503680;     16.15591799;   2561.16635300;     18.65336729;  -1244.07278820;     72.06301995;   -751.80198960;    469.06589113;   1436.03099680;    364.00628240;   3530.32760820;    894.87016483
   5896.00000000;   1529.24675700;     16.15642664;   2561.58582140;     18.65517273;  -1244.26991620;     72.08489142;   -751.93828800;    469.19457914;   1436.25573900;    364.10862967;   3530.88011280;    895.12177666
   5897.00000000;   1529.48729600;     16.16160497;   2562.00686280;     18.66027432;  -1244.46400780;     72.09766251;   -752.06438040;    469.29861756;   1436.48983000;    364.19154654;   3531.45560120;    895.32561700
   5898.00000000;   1529.73085160;     16.16248241;   2562.42498100;     18.66647235;  -1244.66091160;     72.12126160;   -752.18625340;    469.45007143;   1436.72494940;    364.31134789;   3532.03361680;    895.62013473
